CYQ_006
Date:,2017/04/10
Time:,14:58:49
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
53,1941.349243,-961.847900,386.193176,2086.388916,-917.168335,201.971191,2231.478027,-956.383667,91.044846,2228.536377,-985.162048,44.003624,2187.868652,-1315.222168,792.313354
54,1936.000977,-949.942749,380.483124,2084.066406,-911.280945,198.615295,2231.247559,-954.103210,90.711861,2228.208252,-984.271057,44.651318,2180.760742,-1302.826294,789.197571
55,1931.178345,-938.192505,374.475800,2082.137939,-905.261353,195.011429,2231.656494,-951.398376,90.199493,2228.357178,-983.118530,45.294533,2173.679199,-1290.445068,786.574951
56,1926.835327,-926.649475,368.381744,2080.462646,-899.128052,191.256348,2232.505127,-948.330444,89.571442,2228.797852,-981.668152,45.927761,2166.639893,-1278.146240,784.559875
57,1922.922852,-915.380737,362.421387,2078.945557,-893.045288,187.469604,2233.562256,-945.203796,88.922523,2229.344971,-980.076599,46.524658,2159.665039,-1265.992188,783.286560
58,1919.392090,-904.482605,356.803101,2077.521240,-887.267212,183.784576,2234.569580,-942.434387,88.368233,2229.815918,-978.605591,47.058491,2152.781250,-1254.037476,782.896240
59,1916.201782,-894.073792,351.703339,2076.141602,-882.041077,180.340805,2235.290771,-940.377197,88.016869,2230.057861,-977.503845,47.525459,2146.015869,-1242.326294,783.524353
60,1913.323486,-884.269531,347.248444,2074.775879,-877.519287,177.272171,2235.579102,-939.203491,87.934883,2229.981689,-976.916504,47.948215,2139.394775,-1230.891479,785.292786
61,1910.743408,-875.157593,343.500397,2073.421143,-873.727112,174.676544,2235.411377,-938.880554,88.126648,2229.576904,-976.858643,48.359261,2132.936035,-1219.755249,788.305786
62,1908.463379,-866.786621,340.455109,2072.106934,-870.592896,172.579987,2234.867432,-939.232788,88.541855,2228.899902,-977.247375,48.783867,2126.645020,-1208.928101,792.644653
63,1906.506592,-859.163696,338.065247,2070.888184,-868.002319,170.936234,2234.076660,-940.030151,89.106857,2228.043213,-977.955139,49.238552,2120.509033,-1198.408325,798.362427
