ZHN_011
Date:,2017/04/10
Time:,14:36:26
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
63,-969.260864,-1726.512329,501.812683,-1042.157715,-1603.622681,228.160706,-1063.362427,-1496.399414,123.701012,-1039.696655,-1461.371216,88.085236,-854.981628,-1679.693726,1129.355347
64,-960.935852,-1734.125366,501.707275,-1038.243774,-1607.250610,231.031921,-1061.409180,-1498.561768,128.154617,-1038.116455,-1462.871216,92.902397,-842.728638,-1690.603271,1126.756104
65,-951.919800,-1742.472534,501.570160,-1033.900269,-1611.488525,234.189301,-1059.154663,-1501.216675,133.174774,-1036.280396,-1464.773193,98.388954,-830.311096,-1701.835571,1124.365112
66,-942.202759,-1751.640503,501.355957,-1029.126709,-1616.441650,237.619659,-1056.564453,-1504.474365,138.781418,-1034.151611,-1467.178711,104.591118,-817.697388,-1713.326904,1122.176147
67,-931.782593,-1761.713867,501.018921,-1023.908020,-1622.207886,241.304794,-1053.579346,-1508.463257,145.003616,-1031.667969,-1470.206665,111.565636,-804.858826,-1725.001953,1120.175537
68,-920.653687,-1772.780518,500.512238,-1018.200256,-1628.881226,245.220856,-1050.103882,-1513.328003,151.889954,-1028.734741,-1473.996826,119.386818,-791.778198,-1736.776489,1118.354858
69,-908.793823,-1784.936035,499.781891,-1011.921631,-1636.558350,249.336655,-1045.997192,-1519.223999,159.512115,-1025.216797,-1478.706909,128.148102,-778.459778,-1748.563599,1116.721558
70,-896.153625,-1798.281982,498.761841,-1004.949097,-1645.340820,253.613266,-1041.068115,-1526.311890,167.956528,-1020.933716,-1484.508545,137.955429,-764.936707,-1760.283203,1115.305542
71,-882.655518,-1812.917236,497.376282,-997.123901,-1655.329590,258.007874,-1035.080811,-1534.749756,177.307373,-1015.661011,-1491.580566,148.910583,-751.271606,-1771.870117,1114.158447
72,-868.204834,-1828.921021,495.552185,-988.265869,-1666.611694,262.482391,-1027.773560,-1544.684814,187.627457,-1009.141663,-1500.102051,161.085007,-737.551575,-1783.278198,1113.345581
73,-852.710327,-1846.329956,493.243439,-978.193542,-1679.245117,267.012817,-1018.887512,-1556.247925,198.934601,-1001.105896,-1510.243530,174.487396,-723.877747,-1794.477539,1112.934326
74,-836.107422,-1865.116333,490.461517,-966.744446,-1693.249756,271.592926,-1008.197571,-1569.543213,211.172165,-991.300415,-1522.152100,189.029892,-710.350159,-1805.449951,1112.981689
75,-818.375305,-1885.175293,487.302734,-953.795532,-1708.609131,276.229248,-995.545288,-1584.627197,224.181030,-979.524719,-1535.928223,204.499771,-697.050110,-1816.182251,1113.522339
76,-799.541077,-1906.325928,483.957336,-939.280518,-1725.274658,280.931519,-980.873535,-1601.476929,237.688553,-965.672668,-1551.592285,220.548538,-684.025085,-1826.660522,1114.557129
77,-779.672363,-1928.327759,480.692261,-923.204590,-1743.165527,285.706055,-964.261963,-1619.953369,251.328156,-949.773010,-1569.045532,236.709793,-671.281616,-1836.868652,1116.047119
78,-758.867554,-1950.911743,477.812897,-905.652710,-1762.167358,290.554352,-945.947815,-1639.782959,264.690765,-932.017517,-1588.046021,252.449600,-658.789795,-1846.793945,1117.919922
79,-737.248535,-1973.814819,475.619476,-886.786255,-1782.135010,295.477570,-926.311035,-1660.578735,277.392242,-912.759827,-1608.222778,267.240753,-646.498413,-1856.432739,1120.087036
80,-714.954773,-1996.804565,474.367523,-866.822937,-1802.901001,300.485107,-905.806030,-1681.919434,289.126404,-892.468445,-1629.148193,280.639862,-634.352417,-1865.794067,1122.464111
81,-692.136658,-2019.688110,474.238861,-846.001648,-1824.284668,305.599426,-884.855347,-1703.455322,299.678406,-871.633667,-1650.441528,292.338348,-622.306702,-1874.900024,1124.984619
82,-668.948303,-2042.312012,475.326111,-824.539795,-1846.103394,310.845276,-863.762939,-1724.980347,308.904816,-850.662842,-1671.849976,302.168396,-610.333923,-1883.782471,1127.605469
83,-645.541077,-2064.559082,477.630249,-802.597229,-1868.191772,316.220154,-842.686096,-1746.433716,316.707489,-829.806396,-1693.264282,310.072540,-598.424438,-1892.479980,1130.305664
84,-622.056152,-2086.348877,481.068573,-780.265381,-1890.426147,321.658264,-821.656494,-1767.850464,323.016876,-809.138550,-1714.682983,316.062683,-586.582703,-1901.034058,1133.077271
85,-598.617615,-2107.637207,485.491119,-757.588501,-1912.736572,327.012115,-800.620300,-1789.301758,327.785828,-788.587341,-1736.160645,320.186462,-574.823303,-1909.485962,1135.916016
86,-575.327515,-2128.412109,490.702087,-734.597595,-1935.099243,332.065033,-779.477966,-1810.852295,330.988037,-767.992371,-1757.762573,322.506195,-563.167480,-1917.874756,1138.810425
87,-552.266846,-2148.686035,496.482513,-711.330383,-1957.515991,336.568665,-758.120911,-1832.539063,332.618256,-747.163940,-1779.538940,323.086731,-551.637756,-1926.234863,1141.734253
88,-529.499451,-2168.485596,502.610840,-687.833313,-1979.995239,340.285614,-736.459900,-1854.369751,332.691376,-725.929810,-1801.518677,321.989838,-540.250977,-1934.594116,1144.642944
89,-507.074554,-2187.838623,508.880157,-664.157715,-2002.543579,343.023193,-714.436340,-1876.335815,331.237457,-704.163391,-1823.714966,319.271820,-529.011475,-1942.974731,1147.475586
90,-485.028137,-2206.764648,515.110596,-640.355042,-2025.166138,344.653290,-692.021057,-1898.429688,328.293854,-681.794189,-1846.136719,314.983521,-517.910461,-1951.392456,1150.161499
91,-463.384338,-2225.268555,521.156006,-616.470947,-2047.867310,345.119141,-669.209900,-1920.662354,323.899719,-658.807312,-1868.802124,309.173706,-506.930359,-1959.857300,1152.628540
92,-442.159393,-2243.343018,526.903748,-592.540161,-2070.650879,344.429993,-646.018555,-1943.073608,318.094788,-635.235352,-1891.751343,301.895020,-496.051514,-1968.375122,1154.810181
93,-421.366608,-2260.974365,532.270691,-568.586182,-2093.520508,342.644989,-622.476318,-1965.738525,310.922821,-611.145142,-1915.052734,293.209290,-485.255798,-1976.949463,1156.649048
94,-401.021118,-2278.151123,537.196655,-544.622192,-2116.481934,339.850739,-598.614258,-1988.766113,302.435974,-586.620605,-1938.800049,283.191437,-474.528076,-1985.582642,1158.100464
95,-381.143768,-2294.869141,541.636475,-520.652039,-2139.542236,336.138702,-574.452454,-2012.288086,292.696381,-561.740845,-1963.102661,271.931824,-463.857025,-1994.275391,1159.133545
96,-361.761292,-2311.134277,545.550659,-496.670135,-2162.714355,331.587738,-549.994080,-2036.441895,281.775482,-536.558533,-1988.072388,259.534760,-453.236389,-2003.028931,1159.731934
97,-342.902832,-2326.958008,548.899048,-472.661682,-2186.020996,326.256744,-525.224854,-2061.352295,269.754730,-511.086884,-2013.809570,246.114075,-442.666412,-2011.844849,1159.892822
98,-324.595215,-2342.349854,551.640869,-448.601440,-2209.498047,320.187439,-500.111359,-2087.118896,256.730042,-485.296783,-2040.393799,231.793777,-432.153168,-2020.726685,1159.625000
99,-306.860260,-2357.308105,553.738647,-424.454071,-2233.192139,313.416321,-474.598236,-2113.813477,242.818359,-459.124207,-2067.880127,216.716385,-421.705261,-2029.680786,1158.948120
100,-289.716003,-2371.817627,555.165100,-400.177094,-2257.155762,305.990662,-448.610291,-2141.479004,228.166092,-432.483795,-2096.301514,201.049713,-411.331299,-2038.719360,1157.891357
101,-273.180969,-2385.849854,555.906494,-375.724335,-2281.440918,297.983429,-422.062531,-2170.133789,212.958710,-405.284424,-2125.670410,184.986084,-401.039001,-2047.860352,1156.494629
