HLL_001
Date:,2017/04/11
Time:,09:58:11
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
94,285.906525,219.857468,419.055328,300.910614,329.500641,213.622528,350.471344,450.648529,98.992310,381.579163,463.929413,65.470573,429.148315,384.929565,1039.910522
95,284.112579,233.937637,430.755585,298.900787,334.895782,221.210602,348.974915,446.861664,104.770386,380.447815,460.944092,72.048439,427.737610,381.717346,1058.703857
96,282.277710,249.552948,444.564301,296.356873,340.501312,230.890350,347.074585,441.715973,112.912491,379.045654,456.761444,81.323059,426.299652,378.143372,1078.587280
97,280.419434,266.141571,460.604492,293.331604,346.062408,242.834015,344.879333,435.312866,123.731270,377.505249,451.393738,93.625923,424.901947,374.317627,1099.275391
98,278.566559,282.866241,478.866516,289.968842,351.342957,257.057159,342.586884,428.051239,137.379822,376.032043,445.107056,109.083138,423.605225,370.393341,1120.444458
99,276.748474,298.647522,499.151337,286.497009,356.186523,273.389954,340.463440,420.669891,153.792892,374.874634,438.492981,127.543816,422.460724,366.566864,1141.745850
100,274.984894,312.250610,521.040771,283.202789,360.563446,291.485016,338.796600,414.189758,172.664017,374.273438,432.460724,148.555893,421.512360,363.071655,1162.826660
101,273.288025,322.434875,543.907349,280.390656,364.554993,310.863098,337.821625,409.709869,193.503922,374.382538,428.092499,171.447525,420.800598,360.166260,1183.359863
102,271.682495,328.167114,566.981445,278.324921,368.249023,331.007996,337.622742,408.088348,215.806992,375.167725,426.375732,195.552338,420.361816,358.112061,1203.077148
103,270.228943,328.849762,589.492371,277.142303,371.610504,351.512451,338.055115,409.678314,239.254517,376.348969,427.934937,220.489929,420.222382,357.137238,1221.796631
104,269.007355,324.444641,610.840698,276.771698,374.448090,372.210266,338.767548,414.292694,263.806335,377.475159,432.895874,246.302887,420.391296,357.387054,1239.429565
105,268.050659,315.400848,630.685242,276.955994,376.511566,393.197815,339.344055,421.370239,289.632843,378.102783,440.906921,273.361938,420.854187,358.876740,1255.959961
106,267.296143,302.455048,648.898865,277.395691,377.619415,414.731995,339.476044,430.168884,316.993103,377.958832,451.251740,302.156555,421.567993,361.473450,1271.403809
107,266.610779,286.466705,665.475708,277.892792,377.711212,437.088562,339.063171,439.894684,346.148193,377.012085,462.998932,333.115082,422.459290,364.923706,1285.766357
108,265.863861,268.354980,680.486877,278.384338,376.824371,460.461884,338.210144,449.790039,377.304230,375.453094,475.161316,366.493683,423.432251,368.915955,1299.014526
109,264.991028,249.075363,694.084717,278.888489,375.057922,484.929932,337.154236,459.206573,410.561798,373.615570,486.835266,402.322418,424.386505,373.147217,1311.067993
110,264.017212,229.574005,706.497253,279.443634,372.556885,510.467743,336.172699,467.647552,445.871887,371.873871,497.294952,440.399750,425.238739,377.365601,1321.808472
111,263.033051,210.714722,717.977112,280.077545,369.502258,536.971863,335.500824,474.769775,483.006317,370.543549,506.035187,480.319427,425.938049,381.383118,1331.104126
112,262.143921,193.193771,728.722656,280.801575,366.085907,564.263367,335.276031,480.359497,521.546631,369.807617,512.768677,521.507385,426.469940,385.071594,1338.843018
113,261.417725,177.474533,738.831543,281.612091,362.475342,592.060852,335.518311,484.302917,560.883362,369.689301,517.391785,563.251770,426.851196,388.355774,1344.971069
114,260.854065,163.782776,748.317627,282.488983,358.791046,619.942505,336.146576,486.566986,600.226318,370.075958,519.942383,604.726013,427.117950,391.207184,1349.520752
115,260.388397,152.158936,757.148254,283.388580,355.112915,647.323364,337.016937,487.199890,638.635986,370.774384,520.569946,645.013367,427.312622,393.636780,1352.622803
116,259.923157,142.525040,765.253479,284.233521,351.509918,673.470276,337.961151,486.347412,675.083313,371.568268,519.520447,683.140198,427.473724,395.684631,1354.495850
117,259.363617,134.734894,772.513672,284.914276,348.069122,697.558350,338.808594,484.267395,708.530823,372.259735,517.126648,718.126099,427.630005,397.403870,1355.415649
118,258.642120,128.601501,778.760803,285.311462,344.903229,718.757996,339.397614,481.324829,738.017639,372.688629,513.797913,749.045715,427.797424,398.841095,1355.667480
119,257.727386,123.915497,783.806641,285.325134,342.137909,736.336121,339.590057,477.966766,762.728455,372.735840,510.009796,775.087341,427.978027,400.021423,1355.490356
120,256.621460,120.469635,787.485352,284.897400,339.892456,749.746887,339.289032,474.684265,782.035217,372.323151,506.284912,795.595764,428.160461,400.944092,1355.035278
121,255.347275,118.090424,789.690308,284.023499,338.266266,758.681702,338.451599,471.961029,795.517395,371.413391,503.151978,810.101135,428.322021,401.588562,1354.360840
122,253.936264,116.662125,790.386780,282.750946,337.334900,763.068115,337.089844,470.213654,802.966675,370.009644,501.083160,818.333557,428.432892,401.927002,1353.458740
123,252.425598,116.128716,789.600586,281.167023,337.146973,763.029175,335.263153,469.740082,804.375732,368.156311,500.429688,820.221191,428.463501,401.936890,1352.285889
124,250.860535,116.478409,787.393433,279.379181,337.716064,758.822388,333.067749,470.688416,799.911255,365.942017,501.375885,815.866638,428.392059,401.609711,1350.782715
125,249.292236,117.724937,783.837952,277.492310,339.013580,750.778809,330.625763,473.047455,789.873718,363.495056,503.920258,805.512939,428.208344,400.951324,1348.877075
126,247.771332,119.891922,779.002380,275.591156,340.969391,739.256531,328.073578,476.657471,774.655579,360.966278,507.882965,789.508606,427.912079,399.977783,1346.487061
127,246.343719,123.000977,772.948608,273.735138,343.478943,724.616211,325.552765,481.237396,754.703674,358.510803,512.934204,768.274719,427.509735,398.710632,1343.526978
128,245.050674,127.064751,765.737610,271.962097,346.412384,707.212830,323.201080,486.419006,730.488037,356.277130,518.632507,742.276489,427.012482,397.174622,1339.915771
129,243.930801,132.086792,757.434509,270.297699,349.622681,687.395935,321.140839,491.778961,702.482544,354.397400,524.460571,712.007935,426.433807,395.399811,1335.581909
130,243.021896,138.067657,748.111633,268.767578,352.950653,665.511719,319.467194,496.864014,671.161072,352.974762,529.855164,677.990967,425.786926,393.425598,1330.463013
131,242.362793,145.010864,737.850403,267.404449,356.228699,641.902222,318.239441,501.210052,637.006470,352.072540,534.238098,640.783081,425.081390,391.302826,1324.501099
132,241.993759,152.920578,726.743896,266.243805,359.284271,616.903625,317.476501,504.362274,600.524841,351.708435,537.055237,600.990479,424.319489,389.091187,1317.640381
133,241.954300,161.786789,714.899902,265.311035,361.942780,590.845581,317.158325,505.902130,562.261963,351.854279,537.821716,559.280334,423.495270,386.853180,1309.825073
134,242.275681,171.556870,702.442444,264.608887,364.027069,564.050293,317.231720,505.481140,522.817383,352.439667,536.170410,516.386169,422.597717,384.647797,1300.997192
135,242.966400,182.095184,689.506104,264.112793,365.354645,536.828918,317.616455,502.857910,482.847717,353.358459,531.899109,473.099579,421.617493,382.525208,1291.093628
136,243.995605,193.139236,676.218079,263.774902,365.740021,509.478821,318.210144,497.936646,443.051758,354.476959,525.014526,430.242096,420.554718,380.525208,1280.045166
137,245.282623,204.273407,662.658386,263.534180,365.009979,482.281921,318.893341,490.805756,404.131897,355.643188,515.761353,388.613617,419.424561,378.681244,1267.781006
138,246.698120,214.944016,648.808655,263.329407,363.034760,455.496185,319.538177,481.765991,366.734406,356.702271,504.622650,348.925629,418.257843,377.030457,1254.236694
139,248.084335,224.517365,634.515747,263.110962,359.771484,429.333618,320.023834,471.333740,331.383759,357.519592,492.285858,311.734894,417.095520,375.627533,1239.364380
